,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Collisions_Future,Collisions_Historical,Collision_binary_historical,Collision_binary_future
7262,7262,37.76246731578947,37.76337092105263,-122.43349776811594,-122.43463788405798,37.762919,-122.434068,0.0,0.0,0.0,0.0,1.0,1,0
6075,6075,37.75343126315789,37.754334868421054,-122.39815417391306,-122.39929428985508,37.753883,-122.398724,4.0,1.0,1.0,0.0,1.0,1,0
7442,7442,37.76337092105263,37.76427452631579,-122.50988553623188,-122.51102565217391,37.763823,-122.510456,0.0,1.0,0.0,1.0,1.0,1,1
11073,11073,37.79499710526316,37.79590071052631,-122.39929428985508,-122.40043440579711,37.795449,-122.399864,0.0,0.0,0.0,0.0,2.0,1,0
1378,1378,37.71909426315789,37.719997868421046,-122.39473382608696,-122.39587394202898,37.719546,-122.395304,4.0,0.0,0.0,0.0,1.0,1,0
9506,9506,37.78053942105263,37.781443026315785,-122.42209660869564,-122.42323672463768,37.780991,-122.422667,1.0,0.0,0.0,0.0,2.0,1,0
3182,3182,37.7317447368421,37.732648342105264,-122.3764919710145,-122.37763208695652,37.732197,-122.377062,1.0,0.0,0.0,1.0,1.0,1,1
9293,9293,37.77873221052632,37.77963581578948,-122.43463788405798,-122.435778,37.779184,-122.435208,0.0,0.0,0.0,1.0,1.0,1,1
10064,10064,37.785057447368416,37.78596105263158,-122.42209660869564,-122.42323672463768,37.785509,-122.422667,0.0,0.0,3.0,3.0,4.0,1,1
8682,8682,37.77331057894737,37.77421418421052,-122.5064651884058,-122.50760530434783,37.773762,-122.507035,2.0,0.0,0.0,1.0,1.0,1,1
8133,8133,37.769696157894735,37.77059976315789,-122.39587394202898,-122.39701405797102,37.770148,-122.396444,0.0,0.0,0.0,0.0,1.0,1,0
1534,1534,37.719997868421046,37.72090147368421,-122.43007742028986,-122.43121753623188,37.72045,-122.430647,6.0,1.0,0.0,4.0,1.0,1,1
4717,4717,37.742588,37.74349160526316,-122.47568205797104,-122.47682217391304,37.74304,-122.476252,2.0,2.0,0.0,0.0,2.0,1,0
7567,7567,37.76517813157895,37.7660817368421,-122.39473382608696,-122.39587394202898,37.76563,-122.395304,5.0,0.0,0.0,1.0,1.0,1,1
11005,11005,37.7940935,37.79499710526316,-122.41639602898552,-122.41753614492754,37.794545,-122.416966,5.0,0.0,0.0,0.0,1.0,1,0
8056,8056,37.76879255263158,37.769696157894735,-122.43691811594204,-122.43805823188409,37.769244,-122.437488,1.0,0.0,1.0,0.0,1.0,1,0
8402,8402,37.77150336842105,37.77240697368421,-122.4471791594203,-122.44831927536232,37.771955,-122.447749,0.0,0.0,0.0,0.0,2.0,1,0
5729,5729,37.75072044736842,37.75162405263158,-122.40727510144929,-122.40841521739132,37.751172,-122.407845,4.0,0.0,0.0,0.0,1.0,1,0
6941,6941,37.7597565,37.76066010526316,-122.4631407826087,-122.46428089855073,37.760208,-122.463711,0.0,0.0,0.0,2.0,1.0,1,1
9100,9100,37.776925,37.77782860526315,-122.46998147826088,-122.4711215942029,37.777377,-122.470552,4.0,1.0,0.0,0.0,1.0,1,0
6847,6847,37.75885289473684,37.7597565,-122.48708321739132,-122.48822333333334,37.759305,-122.487653,2.0,0.0,0.0,0.0,1.0,1,0
9941,9941,37.78415384210526,37.785057447368416,-122.40727510144929,-122.40841521739132,37.784606,-122.407845,0.0,4.0,0.0,2.0,1.0,1,1
629,629,37.71276902631578,37.71367263157895,-122.47226171014492,-122.47340182608696,37.713221,-122.472832,0.0,3.0,0.0,5.0,6.0,1,1
8372,8372,37.77150336842105,37.77240697368421,-122.41297568115942,-122.41411579710146,37.771955,-122.413546,0.0,1.0,0.0,2.0,2.0,1,1
5373,5373,37.74800963157895,37.7489132368421,-122.41069544927537,-122.4118355652174,37.748461,-122.411266,0.0,2.0,0.0,5.0,4.0,1,1
8535,8535,37.77240697368421,37.77331057894737,-122.4711215942029,-122.47226171014492,37.772859,-122.471692,1.0,4.0,0.0,8.0,8.0,1,1
7575,7575,37.76517813157895,37.7660817368421,-122.4038547536232,-122.40499486956524,37.76563,-122.404425,0.0,0.0,1.0,3.0,1.0,1,1
3811,3811,37.736262763157896,37.73716636842105,-122.40613498550724,-122.40727510144929,37.736715,-122.406705,0.0,0.0,0.0,2.0,2.0,1,1
9528,9528,37.78053942105263,37.781443026315785,-122.4471791594203,-122.44831927536232,37.780991,-122.447749,0.0,0.0,5.0,4.0,3.0,1,1
8939,8939,37.77602139473685,37.776925,-122.41297568115942,-122.41411579710146,37.776473,-122.413546,1.0,0.0,0.0,1.0,3.0,1,1
1759,1759,37.72180507894737,37.72270868421053,-122.39929428985508,-122.40043440579711,37.722257,-122.399864,1.0,0.0,0.0,0.0,1.0,1,0
9175,9175,37.77782860526315,37.77873221052632,-122.4277971884058,-122.42893730434784,37.77828,-122.428367,0.0,0.0,0.0,0.0,2.0,1,0
3453,3453,37.73355194736842,37.73445555263157,-122.40499486956524,-122.40613498550724,37.734004,-122.405565,1.0,1.0,0.0,0.0,1.0,1,0
2942,2942,37.72993752631579,37.73084113157894,-122.39701405797102,-122.39815417391306,37.730389,-122.397584,2.0,0.0,0.0,0.0,1.0,1,0
8022,8022,37.76879255263158,37.769696157894735,-122.39815417391306,-122.39929428985508,37.769244,-122.398724,1.0,0.0,0.0,0.0,1.0,1,0
9402,9402,37.77963581578948,37.78053942105263,-122.43121753623188,-122.43235765217392,37.780088,-122.431788,0.0,2.0,0.0,4.0,5.0,1,1
5397,5397,37.74800963157895,37.7489132368421,-122.43805823188409,-122.43919834782608,37.748461,-122.438628,4.0,2.0,2.0,0.0,1.0,1,0
11318,11318,37.79770792105264,37.79861152631579,-122.4038547536232,-122.40499486956524,37.79816,-122.404425,0.0,1.0,0.0,0.0,5.0,1,0
4523,4523,37.74168439473684,37.742588,-122.39473382608696,-122.39587394202898,37.742136,-122.395304,0.0,0.0,0.0,0.0,1.0,1,0
5496,5496,37.7489132368421,37.74981684210526,-122.41525591304348,-122.41639602898552,37.749365,-122.415826,0.0,1.0,0.0,5.0,3.0,1,1
2219,2219,37.72451589473684,37.7254195,-122.48366286956522,-122.48480298550726,37.724968,-122.484233,0.0,0.0,0.0,1.0,1.0,1,1
8624,8624,37.77331057894737,37.77421418421052,-122.44033846376811,-122.44147857971016,37.773762,-122.440909,0.0,0.0,0.0,2.0,4.0,1,1
7682,7682,37.7660817368421,37.76698534210526,-122.39701405797102,-122.39815417391306,37.766534,-122.397584,0.0,1.0,0.0,0.0,1.0,1,0
7914,7914,37.76788894736842,37.76879255263158,-122.4038547536232,-122.40499486956524,37.768341,-122.404425,8.0,0.0,4.0,0.0,1.0,1,0
4474,4474,37.74078078947368,37.74168439473684,-122.47910240579712,-122.48024252173914,37.741233,-122.479672,2.0,0.0,1.0,0.0,2.0,1,0
130,130,37.70915460526315,37.71005821052631,-122.41069544927537,-122.4118355652174,37.709606,-122.411266,0.0,0.0,0.0,0.0,1.0,1,0
9543,9543,37.78053942105263,37.781443026315785,-122.46428089855073,-122.46542101449276,37.780991,-122.464851,0.0,2.0,0.0,3.0,2.0,1,1
9440,9440,37.77963581578948,37.78053942105263,-122.474541942029,-122.47568205797104,37.780088,-122.475112,0.0,0.0,0.0,2.0,6.0,1,1
9395,9395,37.77963581578948,37.78053942105263,-122.42323672463768,-122.42437684057973,37.780088,-122.423807,0.0,1.0,0.0,4.0,8.0,1,1
7602,7602,37.76517813157895,37.7660817368421,-122.43463788405798,-122.435778,37.76563,-122.435208,0.0,2.0,0.0,3.0,1.0,1,1
9610,9610,37.781443026315785,37.78234663157895,-122.41297568115942,-122.41411579710146,37.781895,-122.413546,0.0,1.0,0.0,8.0,6.0,1,1
9178,9178,37.77782860526315,37.77873221052632,-122.43121753623188,-122.43235765217392,37.77828,-122.431788,0.0,4.0,0.0,3.0,4.0,1,1
8140,8140,37.769696157894735,37.77059976315789,-122.4038547536232,-122.40499486956524,37.770148,-122.404425,8.0,0.0,0.0,0.0,7.0,1,0
826,826,37.714576236842106,37.71547984210526,-122.44147857971016,-122.4426186956522,37.715028,-122.442049,0.0,0.0,0.0,3.0,5.0,1,1
52,52,37.708251,37.70915460526315,-122.45059950724638,-122.45173962318842,37.708703,-122.45117,0.0,0.0,0.0,0.0,1.0,1,0
1161,1161,37.717287052631576,37.71819065789474,-122.42893730434784,-122.43007742028986,37.717739,-122.429507,6.0,2.0,5.0,4.0,1.0,1,1
10161,10161,37.78596105263158,37.78686465789474,-122.40727510144929,-122.40841521739132,37.786413,-122.407845,0.0,3.0,0.0,2.0,2.0,1,1
7504,7504,37.76427452631579,37.76517813157895,-122.45173962318842,-122.45287973913044,37.764726,-122.45231,0.0,2.0,0.0,0.0,2.0,1,0
4721,4721,37.742588,37.74349160526316,-122.48024252173914,-122.48138263768116,37.74304,-122.480813,4.0,1.0,0.0,0.0,1.0,1,0
10648,10648,37.79047907894737,37.791382684210525,-122.39929428985508,-122.40043440579711,37.790931,-122.399864,0.0,0.0,0.0,5.0,4.0,1,1
4466,4466,37.74078078947368,37.74168439473684,-122.46998147826088,-122.4711215942029,37.741233,-122.470552,4.0,2.0,0.0,0.0,1.0,1,0
10567,10567,37.78957547368421,37.79047907894737,-122.40841521739132,-122.40955533333334,37.790027,-122.408985,0.0,2.0,1.0,0.0,2.0,1,0
182,182,37.70915460526315,37.71005821052631,-122.46998147826088,-122.4711215942029,37.709606,-122.470552,0.0,0.0,0.0,1.0,1.0,1,1
10265,10265,37.78686465789474,37.78776826315789,-122.40157452173914,-122.40271463768116,37.787316,-122.402145,1.0,0.0,0.0,0.0,1.0,1,0
3803,3803,37.736262763157896,37.73716636842105,-122.39701405797102,-122.39815417391306,37.736715,-122.397584,4.0,0.0,2.0,0.0,1.0,1,0
11345,11345,37.79770792105264,37.79861152631579,-122.43463788405798,-122.435778,37.79816,-122.435208,4.0,0.0,1.0,0.0,1.0,1,0
10590,10590,37.78957547368421,37.79047907894737,-122.43463788405798,-122.435778,37.790027,-122.435208,4.0,0.0,0.0,0.0,2.0,1,0
9870,9870,37.78325023684211,37.78415384210526,-122.45401985507247,-122.4551599710145,37.783702,-122.45459,4.0,0.0,0.0,1.0,1.0,1,1
8206,8206,37.769696157894735,37.77059976315789,-122.47910240579712,-122.48024252173914,37.770148,-122.479672,7.0,0.0,0.0,2.0,2.0,1,1
2817,2817,37.72903392105263,37.72993752631579,-122.40727510144929,-122.40841521739132,37.729486,-122.407845,4.0,0.0,1.0,0.0,1.0,1,0
1127,1127,37.717287052631576,37.71819065789474,-122.39017336231883,-122.39131347826088,37.717739,-122.390743,4.0,1.0,0.0,0.0,1.0,1,0
405,405,37.710961815789474,37.71186542105263,-122.4711215942029,-122.47226171014492,37.711414,-122.471692,0.0,0.0,0.0,0.0,1.0,1,0
9451,9451,37.77963581578948,37.78053942105263,-122.48708321739132,-122.48822333333334,37.780088,-122.487653,0.0,2.0,0.0,1.0,5.0,1,1
5382,5382,37.74800963157895,37.7489132368421,-122.42095649275365,-122.42209660869564,37.748461,-122.421527,1.0,0.0,0.0,1.0,1.0,1,1
8298,8298,37.77059976315789,37.77150336842105,-122.45630008695652,-122.45744020289855,37.771052,-122.45687,0.0,0.0,0.0,1.0,3.0,1,1
9042,9042,37.776925,37.77782860526315,-122.4038547536232,-122.40499486956524,37.777377,-122.404425,0.0,1.0,0.0,7.0,16.0,1,1
7506,7506,37.76427452631579,37.76517813157895,-122.45401985507247,-122.4551599710145,37.764726,-122.45459,2.0,1.0,0.0,1.0,2.0,1,1
4940,4940,37.74439521052632,37.74529881578947,-122.45287973913044,-122.45401985507247,37.744847,-122.45345,4.0,0.0,0.0,1.0,1.0,1,1
6386,6386,37.75523847368421,37.75614207894736,-122.4905035652174,-122.49164368115945,37.75569,-122.491074,6.0,0.0,0.0,1.0,2.0,1,1
12052,12052,37.806743973684206,37.80764757894737,-122.41525591304348,-122.41639602898552,37.807196,-122.415826,0.0,0.0,0.0,1.0,2.0,1,1
3096,3096,37.73084113157894,37.7317447368421,-122.42437684057973,-122.42551695652176,37.731293,-122.424947,0.0,0.0,1.0,2.0,1.0,1,1
938,938,37.71547984210526,37.716383447368415,-122.44147857971016,-122.4426186956522,37.715932,-122.442049,0.0,0.0,0.0,4.0,3.0,1,1
8492,8492,37.77240697368421,37.77331057894737,-122.42209660869564,-122.42323672463768,37.772859,-122.422667,0.0,2.0,0.0,7.0,6.0,1,1
8461,8461,37.77240697368421,37.77331057894737,-122.38675301449275,-122.3878931304348,37.772859,-122.387323,0.0,0.0,0.0,1.0,2.0,1,1
3552,3552,37.73445555263157,37.735359157894734,-122.38219255072464,-122.38333266666667,37.734907,-122.382763,1.0,1.0,0.0,0.0,2.0,1,0
3679,3679,37.735359157894734,37.736262763157896,-122.39131347826088,-122.3924535942029,37.735811,-122.391884,4.0,1.0,0.0,1.0,3.0,1,1
11092,11092,37.79499710526316,37.79590071052631,-122.42095649275365,-122.42209660869564,37.795449,-122.421527,0.0,3.0,3.0,2.0,1.0,1,1
11092,11092,37.79499710526316,37.79590071052631,-122.42095649275365,-122.42209660869564,37.795449,-122.421527,0.0,3.0,3.0,2.0,1.0,1,1
8298,8298,37.77059976315789,37.77150336842105,-122.45630008695652,-122.45744020289855,37.771052,-122.45687,0.0,0.0,0.0,1.0,3.0,1,1
3946,3946,37.73716636842105,37.738069973684205,-122.42323672463768,-122.42437684057973,37.737618,-122.423807,1.0,1.0,0.0,5.0,5.0,1,1
2545,2545,37.72722671052631,37.72813031578947,-122.40271463768116,-122.4038547536232,37.727679,-122.403285,0.0,4.0,0.0,3.0,4.0,1,1
2839,2839,37.72903392105263,37.72993752631579,-122.43235765217392,-122.43349776811594,37.729486,-122.432928,0.0,2.0,0.0,0.0,4.0,1,0
817,817,37.714576236842106,37.71547984210526,-122.43121753623188,-122.43235765217392,37.715028,-122.431788,3.0,2.0,2.0,1.0,1.0,1,1
11848,11848,37.804033157894736,37.8049367631579,-122.41297568115942,-122.41411579710146,37.804485,-122.413546,4.0,0.0,0.0,0.0,2.0,1,0
8288,8288,37.77059976315789,37.77150336842105,-122.44489892753624,-122.44603904347828,37.771052,-122.445469,0.0,0.0,0.0,1.0,1.0,1,1
10069,10069,37.785057447368416,37.78596105263158,-122.4277971884058,-122.42893730434784,37.785509,-122.428367,0.0,0.0,0.0,1.0,2.0,1,1
9097,9097,37.776925,37.77782860526315,-122.46656113043478,-122.46770124637682,37.777377,-122.467131,4.0,0.0,0.0,0.0,2.0,1,0
10671,10671,37.79047907894737,37.791382684210525,-122.42551695652176,-122.42665707246375,37.790931,-122.426087,0.0,2.0,1.0,0.0,4.0,1,0
11639,11639,37.80132234210527,37.80222594736842,-122.42095649275365,-122.42209660869564,37.801774,-122.421527,4.0,0.0,0.0,0.0,1.0,1,0
5893,5893,37.75162405263158,37.75252765789473,-122.45630008695652,-122.45744020289855,37.752076,-122.45687,0.0,0.0,0.0,0.0,1.0,1,0
5422,5422,37.74800963157895,37.7489132368421,-122.46656113043478,-122.46770124637682,37.748461,-122.467131,2.0,0.0,4.0,0.0,1.0,1,0
5806,5806,37.75072044736842,37.75162405263158,-122.49506402898552,-122.49620414492756,37.751172,-122.495634,2.0,2.0,0.0,1.0,2.0,1,1
8056,8056,37.76879255263158,37.769696157894735,-122.43691811594204,-122.43805823188409,37.769244,-122.437488,1.0,0.0,1.0,0.0,1.0,1,0
492,492,37.71186542105263,37.71276902631578,-122.4437588115942,-122.44489892753624,37.712317,-122.444329,0.0,1.0,0.0,2.0,1.0,1,1
9775,9775,37.78234663157895,37.78325023684211,-122.47340182608696,-122.474541942029,37.782798,-122.473972,4.0,0.0,0.0,2.0,1.0,1,1
964,964,37.71547984210526,37.716383447368415,-122.4711215942029,-122.47226171014492,37.715932,-122.471692,2.0,1.0,0.0,2.0,1.0,1,1
3430,3430,37.73355194736842,37.73445555263157,-122.37877220289856,-122.37991231884058,37.734004,-122.379342,3.0,2.0,1.0,1.0,1.0,1,1
9386,9386,37.77963581578948,37.78053942105263,-122.41297568115942,-122.41411579710146,37.780088,-122.413546,0.0,2.0,0.0,1.0,1.0,1,1
7803,7803,37.76698534210526,37.76788894736842,-122.40613498550724,-122.40727510144929,37.767437,-122.406705,2.0,0.0,0.0,0.0,1.0,1,0
7364,7364,37.76337092105263,37.76427452631579,-122.42095649275365,-122.42209660869564,37.763823,-122.421527,0.0,0.0,0.0,1.0,1.0,1,1
8176,8176,37.769696157894735,37.77059976315789,-122.44489892753624,-122.44603904347828,37.770148,-122.445469,0.0,5.0,3.0,5.0,2.0,1,1
8438,8438,37.77150336842105,37.77240697368421,-122.48822333333334,-122.48936344927536,37.771955,-122.488793,1.0,1.0,0.0,0.0,2.0,1,0
9840,9840,37.78325023684211,37.78415384210526,-122.4198163768116,-122.42095649275365,37.783702,-122.420386,0.0,0.0,0.0,2.0,1.0,1,1
2794,2794,37.72903392105263,37.72993752631579,-122.38105243478262,-122.38219255072464,37.729486,-122.381622,1.0,1.0,0.0,0.0,1.0,1,0
8738,8738,37.77421418421052,37.77511778947368,-122.43919834782608,-122.44033846376811,37.774666,-122.439768,4.0,0.0,3.0,2.0,1.0,1,1
10748,10748,37.791382684210525,37.79228628947368,-122.41297568115942,-122.41411579710146,37.791834,-122.413546,0.0,0.0,0.0,2.0,2.0,1,1
3631,3631,37.73445555263157,37.735359157894734,-122.47226171014492,-122.47340182608696,37.734907,-122.472832,3.0,0.0,0.0,0.0,1.0,1,0
10261,10261,37.78686465789474,37.78776826315789,-122.39701405797102,-122.39815417391306,37.787316,-122.397584,0.0,0.0,0.0,0.0,1.0,1,0
8042,8042,37.76879255263158,37.769696157894735,-122.42095649275365,-122.42209660869564,37.769244,-122.421527,0.0,0.0,0.0,0.0,1.0,1,0
11582,11582,37.8004187368421,37.80132234210527,-122.4426186956522,-122.4437588115942,37.800871,-122.443189,4.0,1.0,3.0,0.0,1.0,1,0
8415,8415,37.77150336842105,37.77240697368421,-122.46200066666668,-122.4631407826087,37.771955,-122.462571,3.0,0.0,0.0,1.0,2.0,1,1
5381,5381,37.74800963157895,37.7489132368421,-122.4198163768116,-122.42095649275365,37.748461,-122.420386,0.0,2.0,0.0,3.0,11.0,1,1
11716,11716,37.80222594736842,37.80312955263157,-122.42551695652176,-122.42665707246375,37.802678,-122.426087,4.0,0.0,1.0,1.0,1.0,1,1
9724,9724,37.78234663157895,37.78325023684211,-122.41525591304348,-122.41639602898552,37.782798,-122.415826,0.0,2.0,0.0,11.0,9.0,1,1
6196,6196,37.754334868421054,37.75523847368421,-122.40499486956524,-122.40613498550724,37.754787,-122.405565,2.0,0.0,0.0,0.0,1.0,1,0
6900,6900,37.7597565,37.76066010526316,-122.41639602898552,-122.41753614492754,37.760208,-122.416966,0.0,0.0,0.0,2.0,6.0,1,1
9066,9066,37.776925,37.77782860526315,-122.43121753623188,-122.43235765217392,37.777377,-122.431788,0.0,1.0,0.0,4.0,2.0,1,1
1925,1925,37.72270868421053,37.72361228947368,-122.4437588115942,-122.44489892753624,37.72316,-122.444329,0.0,4.0,0.0,6.0,3.0,1,1
7632,7632,37.76517813157895,37.7660817368421,-122.46884136231884,-122.46998147826088,37.76563,-122.469411,1.0,0.0,0.0,1.0,1.0,1,1
165,165,37.70915460526315,37.71005821052631,-122.45059950724638,-122.45173962318842,37.709606,-122.45117,0.0,1.0,0.0,0.0,2.0,1,0
9287,9287,37.77873221052632,37.77963581578948,-122.4277971884058,-122.42893730434784,37.779184,-122.428367,0.0,0.0,0.0,1.0,3.0,1,1
11715,11715,37.80222594736842,37.80312955263157,-122.42437684057973,-122.42551695652176,37.802678,-122.424947,0.0,2.0,0.0,2.0,4.0,1,1
10662,10662,37.79047907894737,37.791382684210525,-122.41525591304348,-122.41639602898552,37.790931,-122.415826,0.0,3.0,0.0,1.0,4.0,1,1
9898,9898,37.78325023684211,37.78415384210526,-122.48594310144928,-122.48708321739132,37.783702,-122.486513,2.0,0.0,1.0,2.0,1.0,1,1
2298,2298,37.7254195,37.72632310526316,-122.42437684057973,-122.42551695652176,37.725871,-122.424947,1.0,0.0,3.0,0.0,1.0,1,0
10830,10830,37.79228628947368,37.79318989473684,-122.40841521739132,-122.40955533333334,37.792738,-122.408985,2.0,4.0,1.0,2.0,2.0,1,1
5857,5857,37.75162405263158,37.75252765789473,-122.41525591304348,-122.41639602898552,37.752076,-122.415826,0.0,3.0,0.0,6.0,5.0,1,1
5679,5679,37.74981684210526,37.75072044736842,-122.48708321739132,-122.48822333333334,37.750269,-122.487653,4.0,0.0,0.0,0.0,1.0,1,0
10095,10095,37.785057447368416,37.78596105263158,-122.45744020289855,-122.4585803188406,37.785509,-122.45801,1.0,0.0,0.0,0.0,1.0,1,0
8183,8183,37.769696157894735,37.77059976315789,-122.45287973913044,-122.45401985507247,37.770148,-122.45345,0.0,0.0,0.0,1.0,2.0,1,1
3198,3198,37.7317447368421,37.732648342105264,-122.39473382608696,-122.39587394202898,37.732197,-122.395304,4.0,1.0,0.0,0.0,1.0,1,0
3801,3801,37.736262763157896,37.73716636842105,-122.39473382608696,-122.39587394202898,37.736715,-122.395304,0.0,0.0,3.0,2.0,1.0,1,1
1629,1629,37.72090147368421,37.72180507894737,-122.39587394202898,-122.39701405797102,37.721353,-122.396444,0.0,0.0,0.0,3.0,1.0,1,1
2696,2696,37.72813031578947,37.72903392105263,-122.42209660869564,-122.42323672463768,37.728582,-122.422667,1.0,2.0,0.0,0.0,1.0,1,0
10503,10503,37.78867186842105,37.78957547368421,-122.43805823188409,-122.43919834782608,37.789124,-122.438628,4.0,0.0,0.0,0.0,1.0,1,0
11233,11233,37.79680431578947,37.79770792105264,-122.39815417391306,-122.39929428985508,37.797256,-122.398724,4.0,0.0,0.0,0.0,1.0,1,0
10590,10590,37.78957547368421,37.79047907894737,-122.43463788405798,-122.435778,37.790027,-122.435208,4.0,0.0,0.0,0.0,2.0,1,0
6947,6947,37.7597565,37.76066010526316,-122.46998147826088,-122.4711215942029,37.760208,-122.470552,4.0,0.0,0.0,0.0,1.0,1,0
2817,2817,37.72903392105263,37.72993752631579,-122.40727510144929,-122.40841521739132,37.729486,-122.407845,4.0,0.0,1.0,0.0,1.0,1,0
8747,8747,37.77421418421052,37.77511778947368,-122.44945939130436,-122.45059950724638,37.774666,-122.450029,4.0,0.0,0.0,0.0,1.0,1,0
8496,8496,37.77240697368421,37.77331057894737,-122.42665707246375,-122.4277971884058,37.772859,-122.427227,0.0,2.0,2.0,1.0,1.0,1,1
7123,7123,37.76156371052632,37.76246731578947,-122.40727510144929,-122.40841521739132,37.762016,-122.407845,4.0,0.0,0.0,0.0,1.0,1,0
9599,9599,37.781443026315785,37.78234663157895,-122.40043440579711,-122.40157452173914,37.781895,-122.401004,0.0,2.0,0.0,3.0,7.0,1,1
6280,6280,37.754334868421054,37.75523847368421,-122.50076460869566,-122.50190472463768,37.754787,-122.501335,2.0,0.0,0.0,1.0,1.0,1,1
3331,3331,37.732648342105264,37.73355194736842,-122.4038547536232,-122.40499486956524,37.7331,-122.404425,0.0,4.0,0.0,4.0,3.0,1,1
10562,10562,37.78957547368421,37.79047907894737,-122.40271463768116,-122.4038547536232,37.790027,-122.403285,0.0,1.0,1.0,2.0,1.0,1,1
7025,7025,37.76066010526316,37.76156371052632,-122.4277971884058,-122.42893730434784,37.761112,-122.428367,0.0,6.0,0.0,2.0,5.0,1,1
6920,6920,37.7597565,37.76066010526316,-122.43919834782608,-122.44033846376811,37.760208,-122.439768,5.0,0.0,0.0,2.0,1.0,1,1
