,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Future,Historical,Collision_rate,Collision_rate_score,Collision_binary
2170,2170,37.72451589473684,37.7254195,-122.4277971884058,-122.42893730434784,37.724968,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10315,10315,37.78686465789474,37.78776826315789,-122.4585803188406,-122.4597204347826,37.787316,-122.45915,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0
2522,2522,37.72722671052631,37.72813031578947,-122.3764919710145,-122.37763208695652,37.727679,-122.377062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
696,696,37.71367263157895,37.714576236842106,-122.42095649275365,-122.42209660869564,37.714124,-122.421527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3643,3643,37.73445555263157,37.735359157894734,-122.48594310144928,-122.48708321739132,37.734907,-122.486513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9129,9129,37.776925,37.77782860526315,-122.50304484057972,-122.50418495652174,37.777377,-122.503615,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6174,6174,37.75343126315789,37.754334868421054,-122.51102565217391,-122.51216576811596,37.753883,-122.511596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10705,10705,37.79047907894737,37.791382684210525,-122.46428089855073,-122.46542101449276,37.790931,-122.464851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8038,8038,37.76879255263158,37.769696157894735,-122.41639602898552,-122.41753614492754,37.769244,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9509,9509,37.78053942105263,37.781443026315785,-122.42551695652176,-122.42665707246375,37.780991,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7869,7869,37.76698534210526,37.76788894736842,-122.48138263768116,-122.4825227536232,37.767437,-122.481953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12044,12044,37.806743973684206,37.80764757894737,-122.40613498550724,-122.40727510144929,37.807196,-122.406705,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
10239,10239,37.78596105263158,37.78686465789474,-122.49620414492756,-122.49734426086955,37.786413,-122.496774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10222,10222,37.78596105263158,37.78686465789474,-122.47682217391304,-122.47796228985509,37.786413,-122.477392,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3225,3225,37.7317447368421,37.732648342105264,-122.42551695652176,-122.42665707246375,37.732197,-122.426087,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0
4677,4677,37.742588,37.74349160526316,-122.43007742028986,-122.43121753623188,37.74304,-122.430647,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0
5013,5013,37.74529881578947,37.74620242105263,-122.39929428985508,-122.40043440579711,37.745751,-122.399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3127,3127,37.73084113157894,37.7317447368421,-122.4597204347826,-122.46086055072465,37.731293,-122.46029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5988,5988,37.75252765789473,37.75343126315789,-122.42893730434784,-122.43007742028986,37.752979,-122.429507,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0
1551,1551,37.719997868421046,37.72090147368421,-122.44945939130436,-122.45059950724638,37.72045,-122.450029,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4429,4429,37.74078078947368,37.74168439473684,-122.4277971884058,-122.42893730434784,37.741233,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6686,6686,37.757949289473686,37.75885289473684,-122.435778,-122.43691811594204,37.758401,-122.436348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6641,6641,37.757949289473686,37.75885289473684,-122.3844727826087,-122.38561289855072,37.758401,-122.385043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3465,3465,37.73355194736842,37.73445555263157,-122.41867626086956,-122.4198163768116,37.734004,-122.419246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5110,5110,37.74529881578947,37.74620242105263,-122.50988553623188,-122.51102565217391,37.745751,-122.510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7940,7940,37.76788894736842,37.76879255263158,-122.43349776811594,-122.43463788405798,37.768341,-122.434068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9316,9316,37.77873221052632,37.77963581578948,-122.46086055072465,-122.46200066666668,37.779184,-122.461431,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7941,7941,37.76788894736842,37.76879255263158,-122.43463788405798,-122.435778,37.768341,-122.435208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9707,9707,37.78234663157895,37.78325023684211,-122.39587394202898,-122.39701405797102,37.782798,-122.396444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10522,10522,37.78867186842105,37.78957547368421,-122.4597204347826,-122.46086055072465,37.789124,-122.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1231,1231,37.71819065789474,37.71909426315789,-122.36395069565218,-122.3650908115942,37.718642,-122.364521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7173,7173,37.76156371052632,37.76246731578947,-122.46428089855073,-122.46542101449276,37.762016,-122.464851,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0
11958,11958,37.8049367631579,37.80584036842105,-122.4597204347826,-122.46086055072465,37.805389,-122.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200,200,37.70915460526315,37.71005821052631,-122.4905035652174,-122.49164368115945,37.709606,-122.491074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1084,1084,37.716383447368415,37.717287052631576,-122.47568205797104,-122.47682217391304,37.716835,-122.476252,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2,2,37.708251,37.70915460526315,-122.39359371014493,-122.39473382608696,37.708703,-122.394164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4407,4407,37.74078078947368,37.74168439473684,-122.40271463768116,-122.4038547536232,37.741233,-122.403285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7833,7833,37.76698534210526,37.76788894736842,-122.44033846376811,-122.44147857971016,37.767437,-122.440909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2596,2596,37.72722671052631,37.72813031578947,-122.46086055072465,-122.46200066666668,37.727679,-122.461431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10898,10898,37.79318989473684,37.7940935,-122.39017336231883,-122.39131347826088,37.793642,-122.390743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5514,5514,37.7489132368421,37.74981684210526,-122.435778,-122.43691811594204,37.749365,-122.436348,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
12222,12222,37.81035839473684,37.811262,-122.41525591304348,-122.41639602898552,37.81081,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11297,11297,37.79680431578947,37.79770792105264,-122.4711215942029,-122.47226171014492,37.797256,-122.471692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3439,3439,37.73355194736842,37.73445555263157,-122.3890332463768,-122.39017336231883,37.734004,-122.389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6776,6776,37.75885289473684,37.7597565,-122.40613498550724,-122.40727510144929,37.759305,-122.406705,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0
1590,1590,37.719997868421046,37.72090147368421,-122.49392391304347,-122.49506402898552,37.72045,-122.494494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7815,7815,37.76698534210526,37.76788894736842,-122.4198163768116,-122.42095649275365,37.767437,-122.420386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
10482,10482,37.78867186842105,37.78957547368421,-122.41411579710146,-122.41525591304348,37.789124,-122.414686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11972,11972,37.8049367631579,37.80584036842105,-122.47568205797104,-122.47682217391304,37.805389,-122.476252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11397,11397,37.79861152631579,37.79951513157894,-122.40499486956524,-122.40613498550724,37.799063,-122.405565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3610,3610,37.73445555263157,37.735359157894734,-122.44831927536232,-122.44945939130436,37.734907,-122.448889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8320,8320,37.77059976315789,37.77150336842105,-122.48138263768116,-122.4825227536232,37.771052,-122.481953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6884,6884,37.7597565,37.76066010526316,-122.39815417391306,-122.39929428985508,37.760208,-122.398724,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4115,4115,37.738069973684205,37.738973578947366,-122.47910240579712,-122.48024252173914,37.738522,-122.479672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12102,12102,37.80764757894737,37.80855118421053,-122.40727510144929,-122.40841521739132,37.808099,-122.407845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3494,3494,37.73355194736842,37.73445555263157,-122.45173962318842,-122.45287973913044,37.734004,-122.45231,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
7065,7065,37.76066010526316,37.76156371052632,-122.47340182608696,-122.474541942029,37.761112,-122.473972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3392,3392,37.732648342105264,37.73355194736842,-122.47340182608696,-122.474541942029,37.7331,-122.473972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1766,1766,37.72180507894737,37.72270868421053,-122.40727510144929,-122.40841521739132,37.722257,-122.407845,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8277,8277,37.77059976315789,37.77150336842105,-122.43235765217392,-122.43349776811594,37.771052,-122.432928,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
7174,7174,37.76156371052632,37.76246731578947,-122.46542101449276,-122.46656113043478,37.762016,-122.465991,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0
8319,8319,37.77059976315789,37.77150336842105,-122.48024252173914,-122.48138263768116,37.771052,-122.480813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4054,4054,37.738069973684205,37.738973578947366,-122.40955533333334,-122.41069544927537,37.738522,-122.410125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8560,8560,37.77240697368421,37.77331057894737,-122.49962449275364,-122.50076460869566,37.772859,-122.500195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8658,8658,37.77331057894737,37.77421418421052,-122.47910240579712,-122.48024252173914,37.773762,-122.479672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1470,1470,37.71909426315789,37.719997868421046,-122.49962449275364,-122.50076460869566,37.719546,-122.500195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11734,11734,37.80222594736842,37.80312955263157,-122.44603904347828,-122.4471791594203,37.802678,-122.446609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8698,8698,37.77421418421052,37.77511778947368,-122.39359371014493,-122.39473382608696,37.774666,-122.394164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6175,6175,37.754334868421054,37.75523847368421,-122.38105243478262,-122.38219255072464,37.754787,-122.381622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2671,2671,37.72813031578947,37.72903392105263,-122.39359371014493,-122.39473382608696,37.728582,-122.394164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2243,2243,37.7254195,37.72632310526316,-122.36167046376812,-122.36281057971016,37.725871,-122.362241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9757,9757,37.78234663157895,37.78325023684211,-122.45287973913044,-122.45401985507247,37.782798,-122.45345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
730,730,37.71367263157895,37.714576236842106,-122.4597204347826,-122.46086055072465,37.714124,-122.46029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11562,11562,37.8004187368421,37.80132234210527,-122.4198163768116,-122.42095649275365,37.800871,-122.420386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,87,37.708251,37.70915460526315,-122.4905035652174,-122.49164368115945,37.708703,-122.491074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
690,690,37.71367263157895,37.714576236842106,-122.41411579710146,-122.41525591304348,37.714124,-122.414686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
317,317,37.71005821052631,37.710961815789474,-122.49734426086955,-122.4984843768116,37.71051,-122.497914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7002,7002,37.76066010526316,37.76156371052632,-122.40157452173914,-122.40271463768116,37.761112,-122.402145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8892,8892,37.77511778947368,37.77602139473685,-122.48708321739132,-122.48822333333334,37.77557,-122.487653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6494,6494,37.75614207894736,37.75704568421053,-122.48138263768116,-122.4825227536232,37.756594,-122.481953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7909,7909,37.76788894736842,37.76879255263158,-122.39815417391306,-122.39929428985508,37.768341,-122.398724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5543,5543,37.7489132368421,37.74981684210526,-122.46884136231884,-122.46998147826088,37.749365,-122.469411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2145,2145,37.72451589473684,37.7254195,-122.39929428985508,-122.40043440579711,37.724968,-122.399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6246,6246,37.754334868421054,37.75523847368421,-122.46200066666668,-122.4631407826087,37.754787,-122.462571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8912,8912,37.77511778947368,37.77602139473685,-122.50988553623188,-122.51102565217391,37.77557,-122.510456,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11894,11894,37.804033157894736,37.8049367631579,-122.46542101449276,-122.46656113043478,37.804485,-122.465991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10897,10897,37.79318989473684,37.7940935,-122.3890332463768,-122.39017336231883,37.793642,-122.389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3506,3506,37.73355194736842,37.73445555263157,-122.46542101449276,-122.46656113043478,37.734004,-122.465991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
997,997,37.716383447368415,37.717287052631576,-122.36623092753624,-122.36737104347829,37.716835,-122.366801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
367,367,37.710961815789474,37.71186542105263,-122.4277971884058,-122.42893730434784,37.711414,-122.428367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
609,609,37.71276902631578,37.71367263157895,-122.44945939130436,-122.45059950724638,37.713221,-122.450029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6832,6832,37.75885289473684,37.7597565,-122.46998147826088,-122.4711215942029,37.759305,-122.470552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8287,8287,37.77059976315789,37.77150336842105,-122.4437588115942,-122.44489892753624,37.771052,-122.444329,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
3612,3612,37.73445555263157,37.735359157894734,-122.45059950724638,-122.45173962318842,37.734907,-122.45117,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0
5936,5936,37.75162405263158,37.75252765789473,-122.50532507246378,-122.5064651884058,37.752076,-122.505895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4901,4901,37.74439521052632,37.74529881578947,-122.40841521739132,-122.40955533333334,37.744847,-122.408985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11279,11279,37.79680431578947,37.79770792105264,-122.45059950724638,-122.45173962318842,37.797256,-122.45117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8217,8217,37.769696157894735,37.77059976315789,-122.49164368115945,-122.49278379710144,37.770148,-122.492214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1568,1568,37.719997868421046,37.72090147368421,-122.46884136231884,-122.46998147826088,37.72045,-122.469411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,64,37.708251,37.70915460526315,-122.46428089855073,-122.46542101449276,37.708703,-122.464851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1179,1179,37.717287052631576,37.71819065789474,-122.44945939130436,-122.45059950724638,37.717739,-122.450029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9838,9838,37.78325023684211,37.78415384210526,-122.41753614492754,-122.41867626086956,37.783702,-122.418106,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0
8275,8275,37.77059976315789,37.77150336842105,-122.43007742028986,-122.43121753623188,37.771052,-122.430647,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0
1793,1793,37.72180507894737,37.72270868421053,-122.43805823188409,-122.43919834782608,37.722257,-122.438628,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
10664,10664,37.79047907894737,37.791382684210525,-122.41753614492754,-122.41867626086956,37.790931,-122.418106,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
7571,7571,37.76517813157895,37.7660817368421,-122.39929428985508,-122.40043440579711,37.76563,-122.399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12141,12141,37.80764757894737,37.80855118421053,-122.474541942029,-122.47568205797104,37.808099,-122.475112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4183,4183,37.738973578947366,37.73987718421053,-122.42209660869564,-122.42323672463768,37.739425,-122.422667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
769,769,37.71367263157895,37.714576236842106,-122.50418495652174,-122.50532507246378,37.714124,-122.504755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11414,11414,37.79861152631579,37.79951513157894,-122.42437684057973,-122.42551695652176,37.799063,-122.424947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9534,9534,37.78053942105263,37.781443026315785,-122.45401985507247,-122.4551599710145,37.780991,-122.45459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7614,7614,37.76517813157895,37.7660817368421,-122.44831927536232,-122.44945939130436,37.76563,-122.448889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1137,1137,37.717287052631576,37.71819065789474,-122.40157452173914,-122.40271463768116,37.717739,-122.402145,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10874,10874,37.79228628947368,37.79318989473684,-122.4585803188406,-122.4597204347826,37.792738,-122.45915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,353,37.710961815789474,37.71186542105263,-122.4118355652174,-122.41297568115942,37.711414,-122.412406,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1316,1316,37.71819065789474,37.71909426315789,-122.46770124637682,-122.46884136231884,37.718642,-122.468271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6388,6388,37.75523847368421,37.75614207894736,-122.49278379710144,-122.49392391304347,37.75569,-122.493354,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12019,12019,37.80584036842105,37.806743973684206,-122.45059950724638,-122.45173962318842,37.806292,-122.45117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
818,818,37.714576236842106,37.71547984210526,-122.43235765217392,-122.43349776811594,37.715028,-122.432928,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9435,9435,37.77963581578948,37.78053942105263,-122.46884136231884,-122.46998147826088,37.780088,-122.469411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5356,5356,37.74800963157895,37.7489132368421,-122.39131347826088,-122.3924535942029,37.748461,-122.391884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9023,9023,37.77602139473685,37.776925,-122.50874542028986,-122.50988553623188,37.776473,-122.509315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11555,11555,37.8004187368421,37.80132234210527,-122.4118355652174,-122.41297568115942,37.800871,-122.412406,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
3859,3859,37.736262763157896,37.73716636842105,-122.46086055072465,-122.46200066666668,37.736715,-122.461431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2218,2218,37.72451589473684,37.7254195,-122.4825227536232,-122.48366286956522,37.724968,-122.483093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1527,1527,37.719997868421046,37.72090147368421,-122.42209660869564,-122.42323672463768,37.72045,-122.422667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1827,1827,37.72180507894737,37.72270868421053,-122.47682217391304,-122.47796228985509,37.722257,-122.477392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2580,2580,37.72722671052631,37.72813031578947,-122.4426186956522,-122.4437588115942,37.727679,-122.443189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2406,2406,37.72632310526316,37.72722671052631,-122.39587394202898,-122.39701405797102,37.726775,-122.396444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2207,2207,37.72451589473684,37.7254195,-122.46998147826088,-122.4711215942029,37.724968,-122.470552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
7319,7319,37.76246731578947,37.76337092105263,-122.4984843768116,-122.49962449275364,37.762919,-122.499054,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11221,11221,37.79590071052631,37.79680431578947,-122.47568205797104,-122.47682217391304,37.796353,-122.476252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3763,3763,37.735359157894734,37.736262763157896,-122.48708321739132,-122.48822333333334,37.735811,-122.487653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7248,7248,37.76246731578947,37.76337092105263,-122.41753614492754,-122.41867626086956,37.762919,-122.418106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12032,12032,37.80584036842105,37.806743973684206,-122.47568205797104,-122.47682217391304,37.806292,-122.476252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
748,748,37.71367263157895,37.714576236842106,-122.48024252173914,-122.48138263768116,37.714124,-122.480813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6181,6181,37.754334868421054,37.75523847368421,-122.3878931304348,-122.3890332463768,37.754787,-122.388463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11129,11129,37.79499710526316,37.79590071052631,-122.4631407826087,-122.46428089855073,37.795449,-122.463711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2123,2123,37.72451589473684,37.7254195,-122.37421173913044,-122.37535185507248,37.724968,-122.374782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4675,4675,37.742588,37.74349160526316,-122.4277971884058,-122.42893730434784,37.74304,-122.428367,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0
3973,3973,37.73716636842105,37.738069973684205,-122.45401985507247,-122.4551599710145,37.737618,-122.45459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6986,6986,37.76066010526316,37.76156371052632,-122.38333266666667,-122.3844727826087,37.761112,-122.383903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12170,12170,37.80855118421053,37.80945478947368,-122.42551695652176,-122.42665707246375,37.809003,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1844,1844,37.72180507894737,37.72270868421053,-122.49620414492756,-122.49734426086955,37.722257,-122.496774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3266,3266,37.7317447368421,37.732648342105264,-122.47226171014492,-122.47340182608696,37.732197,-122.472832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,127,37.70915460526315,37.71005821052631,-122.40727510144929,-122.40841521739132,37.709606,-122.407845,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0
1138,1138,37.717287052631576,37.71819065789474,-122.40271463768116,-122.4038547536232,37.717739,-122.403285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10115,10115,37.785057447368416,37.78596105263158,-122.48024252173914,-122.48138263768116,37.785509,-122.480813,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11372,11372,37.79770792105264,37.79861152631579,-122.46542101449276,-122.46656113043478,37.79816,-122.465991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9996,9996,37.78415384210526,37.785057447368416,-122.46998147826088,-122.4711215942029,37.784606,-122.470552,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
9891,9891,37.78325023684211,37.78415384210526,-122.47796228985509,-122.47910240579712,37.783702,-122.478532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
10856,10856,37.79228628947368,37.79318989473684,-122.43805823188409,-122.43919834782608,37.792738,-122.438628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7523,7523,37.76427452631579,37.76517813157895,-122.47340182608696,-122.474541942029,37.764726,-122.473972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7612,7612,37.76517813157895,37.7660817368421,-122.44603904347828,-122.4471791594203,37.76563,-122.446609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9582,9582,37.78053942105263,37.781443026315785,-122.50874542028986,-122.50988553623188,37.780991,-122.509315,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11445,11445,37.79861152631579,37.79951513157894,-122.4597204347826,-122.46086055072465,37.799063,-122.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1687,1687,37.72090147368421,37.72180507894737,-122.46200066666668,-122.4631407826087,37.721353,-122.462571,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1961,1961,37.72270868421053,37.72361228947368,-122.48480298550726,-122.48594310144928,37.72316,-122.485373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
